Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,V TAT,C TAT,Cancelled Rides by Customer,Cancelled Rides by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Payment Method,Ride Distance,Driver Ratings,Customer Rating
01-02-2024,13:04,CNR8286478704,Success,CUST85179,Bike,Location 10,Location 20,2.2,10.4,NAN,NAN,NAN,NAN,306.77,Wallet,4,3.3,4.7
06-02-2024,12:54,CNR4617526933,Cancelled by Driver,CUST34532,Prime Plus,Location 28,Location 3,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
26-02-2024,15:28,CNR1127220081,Success,CUST72996,Mini,Location 40,Location 49,1.3,1.2,NAN,NAN,NAN,NAN,339.65,UPI,1.6,3.9,4.2
09-02-2024,08:58,CNR4043073730,Success,CUST30147,Prime Plus,Location 21,Location 24,2.8,10.2,NAN,NAN,NAN,NAN,962.15,Card,18.2,3,4.1
22-02-2024,04:06,CNR4280324491,Success,CUST87284,Prime Plus,Location 41,Location 39,7.4,5.8,NAN,NAN,NAN,NAN,121.04,Wallet,7.9,4.3,4.2
05-02-2024,12:09,CNR6560920414,Success,CUST56673,eBike,Location 42,Location 35,9.3,1.4,NAN,NAN,NAN,NAN,426.75,UPI,24.3,3.9,4.7
04-02-2024,19:10,CNR3207026855,Cancelled by Driver,CUST30790,Bike,Location 12,Location 43,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
16-02-2024,09:12,CNR5582700563,Cancelled by Driver,CUST45594,Prime Sedan,Location 26,Location 11,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
05-02-2024,15:43,CNR4855687700,Success,CUST26936,Prime Plus,Location 4,Location 8,7,10.5,NAN,NAN,NAN,NAN,1705.97,Cash,4.4,3.9,3.3
06-02-2024,19:41,CNR5396046939,Success,CUST96086,Prime SUV,Location 19,Location 14,4,8.8,NAN,NAN,NAN,NAN,180.31,Card,18.8,4.4,4
02-02-2024,19:16,CNR1213066740,Success,CUST19208,Bike,Location 41,Location 7,4.1,11.8,NAN,NAN,NAN,NAN,363.75,Cash,8.6,4.7,4.1
09-02-2024,04:45,CNR3872695664,Success,CUST66681,Bike,Location 8,Location 26,2.8,12.9,NAN,NAN,NAN,NAN,253.92,Card,15.3,4.9,4
08-02-2024,18:40,CNR8431853386,Incomplete,CUST86040,Prime SUV,Location 25,Location 28,NAN,NAN,NAN,NAN,Yes,Customer Demand,NAN,NAN,NAN,NAN,NAN
09-02-2024,09:46,CNR6315628625,Success,CUST81000,Mini,Location 41,Location 21,2.3,12.9,NAN,NAN,NAN,NAN,286.13,Card,13,4.7,3.1
11-02-2024,05:55,CNR1583669812,Cancelled by Driver,CUST69514,Mini,Location 11,Location 10,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
09-02-2024,10:09,CNR3513963092,Success,CUST62583,Prime Plus,Location 11,Location 34,8.1,7.4,NAN,NAN,NAN,NAN,81.46,Cash,9.8,4.6,4.4
01-02-2024,13:37,CNR9272967205,Success,CUST22558,eBike,Location 30,Location 38,7.6,8.5,NAN,NAN,NAN,NAN,467.5,Wallet,24.7,4.5,3.1
05-02-2024,22:08,CNR4111743941,Success,CUST38828,Prime SUV,Location 48,Location 1,4.3,5.3,NAN,NAN,NAN,NAN,417.13,Wallet,4.7,3.5,4.9
10-02-2024,23:16,CNR1896734274,Cancelled by Driver,CUST67964,eBike,Location 29,Location 13,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03-02-2024,14:00,CNR8870123927,Success,CUST88841,Mini,Location 8,Location 22,2.7,6.3,NAN,NAN,NAN,NAN,897.49,UPI,8.3,4.3,4.1
27-02-2024,23:06,CNR7766377107,Incomplete,CUST34294,Auto,Location 9,Location 22,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
12-02-2024,04:55,CNR1595431536,Success,CUST44609,Prime SUV,Location 49,Location 43,5,6.5,NAN,NAN,NAN,NAN,171.47,UPI,8.1,3.3,3.2
07-02-2024,05:09,CNR7806661875,Success,CUST77965,Prime Plus,Location 43,Location 45,8.4,1.6,NAN,NAN,NAN,NAN,70.26,Cash,18.9,4,3.6
26-02-2024,20:18,CNR6303502826,Success,CUST99102,Prime SUV,Location 19,Location 10,6.9,2.7,NAN,NAN,NAN,NAN,288.02,UPI,21,4.5,3.1
02-02-2024,10:45,CNR8709306788,Cancelled by Driver,CUST63443,Bike,Location 8,Location 39,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
27-02-2024,06:20,CNR6640566243,Cancelled by Customer,CUST86757,Auto,Location 22,Location 39,NAN,NAN,Driver asked to cancel,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
07-02-2024,16:52,CNR1534604368,Success,CUST93856,Prime Plus,Location 6,Location 29,6.4,5.4,NAN,NAN,NAN,NAN,159.98,Cash,8.1,4,4.2
25-02-2024,08:08,CNR2035066722,Incomplete,CUST41951,Prime Sedan,Location 31,Location 24,NAN,NAN,NAN,NAN,Yes,Customer Demand,NAN,NAN,NAN,NAN,NAN
08-02-2024,21:36,CNR6676575787,Success,CUST17262,Prime Plus,Location 23,Location 38,4.9,12.4,NAN,NAN,NAN,NAN,843.7,UPI,12.8,3.9,4
13-02-2024,16:08,CNR2790959438,Success,CUST55118,eBike,Location 6,Location 19,4.9,2.4,NAN,NAN,NAN,NAN,191.68,Card,10.9,4.7,4.8
17-02-2024,12:06,CNR2744054501,Success,CUST30786,Prime SUV,Location 6,Location 16,9.8,15,NAN,NAN,NAN,NAN,209.81,Card,4.6,4.4,3.9
07-02-2024,01:30,CNR5541460415,Cancelled by Driver,CUST53315,Mini,Location 34,Location 6,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
19-02-2024,20:21,CNR9687531701,Success,CUST59307,Prime Sedan,Location 18,Location 3,3.6,2.3,NAN,NAN,NAN,NAN,216.87,Cash,5.8,4.8,4.5
20-02-2024,02:07,CNR1209489985,Cancelled by Customer,CUST93109,Mini,Location 8,Location 32,NAN,NAN,Driver is not moving towards pickup location,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21-02-2024,06:51,CNR8839445356,Success,CUST19656,Bike,Location 35,Location 45,5,14.7,NAN,NAN,NAN,NAN,119.97,Card,18,3.8,4.5
26-02-2024,10:58,CNR7532680004,Success,CUST64986,Prime Sedan,Location 43,Location 7,4.1,7.2,NAN,NAN,NAN,NAN,150.16,Cash,16.1,3.1,4.1
23-02-2024,23:59,CNR9339831792,Success,CUST45395,Mini,Location 31,Location 10,7.1,5.5,NAN,NAN,NAN,NAN,2294.33,Card,4.2,3.1,4.3
17-02-2024,16:40,CNR1254532058,Success,CUST18160,Prime Plus,Location 12,Location 1,3.9,10.7,NAN,NAN,NAN,NAN,1920.05,UPI,23,3.6,3.1
26-02-2024,23:03,CNR3347148298,Cancelled by Driver,CUST51215,Prime SUV,Location 6,Location 16,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
23-02-2024,15:03,CNR3461077693,Success,CUST18862,Mini,Location 33,Location 17,4.3,4.4,NAN,NAN,NAN,NAN,295.12,UPI,3.1,3.1,3.8
25-02-2024,10:08,CNR9743032064,Cancelled by Driver,CUST66898,Prime Sedan,Location 9,Location 39,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
22-02-2024,12:37,CNR5761779188,Cancelled by Driver,CUST24930,Prime Plus,Location 3,Location 12,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
24-02-2024,02:09,CNR6598715894,Success,CUST93966,Mini,Location 13,Location 22,5.3,1.5,NAN,NAN,NAN,NAN,334.2,Cash,22.6,4.6,4.9
12-02-2024,15:54,CNR1716875238,Cancelled by Driver,CUST81314,Bike,Location 24,Location 42,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01-02-2024,09:25,CNR5284647722,Success,CUST23602,Auto,Location 40,Location 36,7.5,3.2,NAN,NAN,NAN,NAN,197,Cash,23.5,4.5,4.7
05-02-2024,11:24,CNR1205962301,Success,CUST63270,Bike,Location 5,Location 46,9.2,7.2,NAN,NAN,NAN,NAN,281.46,UPI,20.5,3.8,3
05-02-2024,08:19,CNR6699210812,Success,CUST14376,Auto,Location 10,Location 21,3.6,10.3,NAN,NAN,NAN,NAN,183.91,Cash,14.9,3,4.9
26-02-2024,17:43,CNR2765463664,Success,CUST43910,Prime Sedan,Location 36,Location 29,8.9,6.1,NAN,NAN,NAN,NAN,155.76,Wallet,3.4,3.1,5
03-02-2024,04:35,CNR6907478673,Success,CUST15295,Prime SUV,Location 35,Location 23,1.2,8.2,NAN,NAN,NAN,NAN,430.53,Wallet,1.3,3.9,3.7
17-02-2024,23:07,CNR2239846922,Cancelled by Customer,CUST37345,Mini,Location 15,Location 3,NAN,NAN,Wrong Address,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
20-02-2024,16:56,CNR9672692082,Success,CUST17520,Mini,Location 3,Location 46,3.2,6.7,NAN,NAN,NAN,NAN,99.41,Wallet,18.1,4.5,3.3
21-02-2024,05:00,CNR1897213136,Success,CUST59842,Bike,Location 23,Location 48,9.1,11.6,NAN,NAN,NAN,NAN,316.77,UPI,17.6,3.3,4.3
09-02-2024,19:50,CNR7654705255,Success,CUST70674,Auto,Location 8,Location 5,6.6,5.3,NAN,NAN,NAN,NAN,176.54,UPI,15.1,4.5,3.4
22-02-2024,23:48,CNR9274576928,Success,CUST52774,Prime SUV,Location 37,Location 42,8.1,6.8,NAN,NAN,NAN,NAN,308.05,Cash,1.3,3.5,3.3
16-02-2024,11:26,CNR9722523754,Success,CUST12317,Prime Sedan,Location 47,Location 39,7.2,3.4,NAN,NAN,NAN,NAN,2399.41,Card,12.9,3.5,4.3
10-02-2024,16:22,CNR8048938005,Cancelled by Customer,CUST94421,Mini,Location 12,Location 17,NAN,NAN,Change of plans,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
12-02-2024,19:07,CNR8180283031,Success,CUST10514,Auto,Location 31,Location 9,2.1,8.8,NAN,NAN,NAN,NAN,264.02,UPI,13.8,4.1,4.6
24-02-2024,04:55,CNR1928613787,Success,CUST24216,Prime SUV,Location 6,Location 44,5.2,8.7,NAN,NAN,NAN,NAN,312.8,Cash,20.6,4.2,3.5
05-02-2024,14:18,CNR3387585951,Success,CUST40445,Prime Sedan,Location 18,Location 49,4.8,6.9,NAN,NAN,NAN,NAN,153.71,UPI,7.5,4.6,3.6
06-02-2024,02:24,CNR1280931375,Success,CUST86576,eBike,Location 42,Location 50,5.8,10.9,NAN,NAN,NAN,NAN,288.22,Cash,24.9,4.2,3.9
11-02-2024,10:35,CNR8982305943,Success,CUST94536,Prime Plus,Location 37,Location 26,8.7,11.9,NAN,NAN,NAN,NAN,143.88,Card,13,4.1,4.3
06-02-2024,08:57,CNR8933844239,Cancelled by Driver,CUST89657,Bike,Location 32,Location 47,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25-02-2024,22:58,CNR2406621360,Success,CUST40018,Bike,Location 37,Location 9,5.1,9.7,NAN,NAN,NAN,NAN,464.74,UPI,11.5,4.7,4.2
04-02-2024,20:16,CNR9588925600,Success,CUST87745,eBike,Location 46,Location 49,6.9,14.5,NAN,NAN,NAN,NAN,119.53,Wallet,5.9,3.9,4.5
18-02-2024,14:58,CNR4057997986,Success,CUST79511,Prime SUV,Location 16,Location 15,9.3,6.5,NAN,NAN,NAN,NAN,148.19,Cash,11.2,4.9,3.4
15-02-2024,23:14,CNR5740922643,Incomplete,CUST84410,Mini,Location 27,Location 44,NAN,NAN,NAN,NAN,Yes,Other Issue,NAN,NAN,NAN,NAN,NAN
27-02-2024,19:27,CNR3120173791,Success,CUST87668,eBike,Location 10,Location 36,9.3,14.6,NAN,NAN,NAN,NAN,368.06,Card,10.5,3.1,3.8
08-02-2024,00:09,CNR5323028506,Success,CUST63401,Auto,Location 50,Location 23,4.3,4.7,NAN,NAN,NAN,NAN,1064.13,Wallet,12.2,4.5,3.8
15-02-2024,00:47,CNR1008672209,Success,CUST92839,Bike,Location 14,Location 20,4.3,12.4,NAN,NAN,NAN,NAN,960.19,Wallet,16.9,4.9,4.7
07-02-2024,04:42,CNR6031637392,Success,CUST35158,eBike,Location 6,Location 25,9,4.4,NAN,NAN,NAN,NAN,405.15,Cash,11.7,4.3,4
15-02-2024,07:59,CNR6737146665,Cancelled by Driver,CUST12540,eBike,Location 9,Location 38,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03-02-2024,03:27,CNR6059632438,Success,CUST13264,Prime SUV,Location 28,Location 18,9.6,2.4,NAN,NAN,NAN,NAN,67.77,Wallet,8.9,5,3.4
15-02-2024,08:17,CNR8571843481,Cancelled by Customer,CUST34289,Prime Plus,Location 47,Location 17,NAN,NAN,Wrong Address,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01-02-2024,00:02,CNR8759498793,Success,CUST73739,eBike,Location 13,Location 36,3.6,4.7,NAN,NAN,NAN,NAN,461.28,UPI,5.5,4.5,4.8
10-02-2024,03:35,CNR2896307264,Success,CUST74125,Prime Sedan,Location 45,Location 3,5.1,11.9,NAN,NAN,NAN,NAN,89.24,UPI,24.8,4.1,4
28-02-2024,05:45,CNR6307146137,Success,CUST44976,Mini,Location 31,Location 48,6.9,4.6,NAN,NAN,NAN,NAN,836.49,Wallet,20.8,4.1,4.3
10-02-2024,23:50,CNR6923537393,Success,CUST40584,Prime SUV,Location 43,Location 42,9.6,11.8,NAN,NAN,NAN,NAN,191.3,Card,21.4,4.7,3.7
14-02-2024,21:19,CNR3459649178,Success,CUST93625,eBike,Location 7,Location 22,9.9,10.4,NAN,NAN,NAN,NAN,313.21,Card,20,4.1,3.4
09-02-2024,12:12,CNR2780618266,Success,CUST38115,Mini,Location 48,Location 49,1.8,10.3,NAN,NAN,NAN,NAN,712.58,UPI,3.1,4,4.9
17-02-2024,20:55,CNR5878827819,Cancelled by Driver,CUST38007,Prime SUV,Location 24,Location 5,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
24-02-2024,00:34,CNR6013746679,Cancelled by Driver,CUST84545,Mini,Location 25,Location 35,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
03-02-2024,05:10,CNR5972787192,Success,CUST23275,Prime Sedan,Location 9,Location 36,3.2,8.7,NAN,NAN,NAN,NAN,400.26,UPI,5.7,4.9,3
03-02-2024,02:08,CNR5567872875,Cancelled by Driver,CUST95622,Bike,Location 14,Location 38,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
01-02-2024,01:13,CNR7043879954,Success,CUST39061,Prime Plus,Location 39,Location 49,6.6,3.7,NAN,NAN,NAN,NAN,2268.65,Cash,7.1,4.7,3.1
11-02-2024,02:17,CNR5232335060,Success,CUST97568,eBike,Location 19,Location 46,4.9,14.5,NAN,NAN,NAN,NAN,408.35,Card,11.3,3.9,4.5
06-02-2024,22:37,CNR6486125893,Success,CUST70575,Bike,Location 8,Location 41,6.4,3.2,NAN,NAN,NAN,NAN,111.75,Wallet,3.4,4.7,4
11-02-2024,03:21,CNR3136183849,Success,CUST47605,Prime SUV,Location 34,Location 22,7.8,13,NAN,NAN,NAN,NAN,54.71,UPI,14.8,4.9,4.8
14-02-2024,11:06,CNR5731377549,Success,CUST58146,eBike,Location 40,Location 16,3.3,14.3,NAN,NAN,NAN,NAN,2157.2,Card,17.8,3.4,4.5
03-02-2024,11:05,CNR6005271567,Success,CUST72444,Bike,Location 34,Location 32,8.9,14.3,NAN,NAN,NAN,NAN,248,Card,13.5,3.6,4.9
14-02-2024,13:10,CNR1503405940,Cancelled by Customer,CUST77974,Prime SUV,Location 44,Location 21,NAN,NAN,Change of plans,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
08-02-2024,17:28,CNR9920762331,Success,CUST52740,Prime Sedan,Location 13,Location 46,1.8,11.5,NAN,NAN,NAN,NAN,332.72,Wallet,1.2,3.2,3.7
05-02-2024,20:16,CNR2629826529,Success,CUST47048,eBike,Location 4,Location 22,6,12.8,NAN,NAN,NAN,NAN,442.86,Wallet,3.3,4.5,3.2
13-02-2024,02:05,CNR1660042959,Success,CUST73062,Bike,Location 13,Location 30,2.5,5.5,NAN,NAN,NAN,NAN,470.33,Wallet,17.5,3.6,3.5
24-02-2024,11:55,CNR1567432033,Success,CUST78350,eBike,Location 39,Location 45,5.7,7.8,NAN,NAN,NAN,NAN,226.54,UPI,24.2,4.6,4.2
25-02-2024,00:44,CNR9982626116,Cancelled by Driver,CUST75506,Prime Plus,Location 12,Location 46,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
02-02-2024,07:53,CNR7423352999,Success,CUST97918,Mini,Location 17,Location 36,5.4,8,NAN,NAN,NAN,NAN,664.61,Card,22.6,4,3.2
28-02-2024,08:17,CNR1310456506,Success,CUST43821,Prime SUV,Location 27,Location 23,7.5,9.9,NAN,NAN,NAN,NAN,1325.96,UPI,1.5,3.2,4.6
11-02-2024,04:15,CNR9382955666,Cancelled by Driver,CUST69769,Prime SUV,Location 10,Location 32,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
28-02-2024,03:19,CNR4317743760,Success,CUST24688,eBike,Location 10,Location 21,6,8.2,NAN,NAN,NAN,NAN,107.52,UPI,5.4,3.5,3.8
06-02-2024,15:11,CNR5012783482,Success,CUST27465,Mini,Location 4,Location 5,1.8,7,NAN,NAN,NAN,NAN,276.89,Wallet,21.7,3.1,4.9
16-02-2024,16:56,CNR2568004749,Success,CUST67622,Auto,Location 5,Location 4,3.6,4.6,NAN,NAN,NAN,NAN,365.34,Cash,11.4,4.4,4.8
04-02-2024,08:52,CNR5625627163,Success,CUST89362,eBike,Location 11,Location 48,9.3,14,NAN,NAN,NAN,NAN,471.05,Cash,21.6,4.9,4.4
27-02-2024,22:07,CNR5980114028,Success,CUST73319,Mini,Location 2,Location 34,3.8,3.5,NAN,NAN,NAN,NAN,233.12,Cash,19.2,4,5
23-02-2024,09:00,CNR1202703036,Success,CUST18203,Mini,Location 22,Location 19,5.3,11.3,NAN,NAN,NAN,NAN,208.99,Cash,8.8,4.7,3.3
10-02-2024,05:32,CNR6021408785,Success,CUST87583,Auto,Location 39,Location 35,5.1,2.6,NAN,NAN,NAN,NAN,156.24,Cash,18.6,3.7,4.7
10-02-2024,21:56,CNR9774700345,Success,CUST26873,Mini,Location 21,Location 27,6.4,7.1,NAN,NAN,NAN,NAN,102.46,UPI,5.7,4.4,4.5
25-02-2024,09:55,CNR9566004073,Cancelled by Driver,CUST81502,Prime Sedan,Location 28,Location 32,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
19-02-2024,04:35,CNR5741430339,Success,CUST45685,eBike,Location 17,Location 45,5.5,14.3,NAN,NAN,NAN,NAN,1029.09,Cash,6.5,3.8,4.8
02-02-2024,08:19,CNR4038134707,Success,CUST42432,Auto,Location 23,Location 44,6.7,10.6,NAN,NAN,NAN,NAN,412.41,Cash,10.2,4.6,4.6
01-02-2024,05:58,CNR1234768510,Cancelled by Customer,CUST30967,Prime Plus,Location 41,Location 47,NAN,NAN,AC is not working,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
12-02-2024,22:05,CNR7281174751,Success,CUST75453,Prime SUV,Location 11,Location 16,7.9,3.8,NAN,NAN,NAN,NAN,446.4,Cash,12.3,4.5,4.1
22-02-2024,04:10,CNR9184567960,Success,CUST51584,Mini,Location 43,Location 40,8.4,2,NAN,NAN,NAN,NAN,178.12,Wallet,8.9,4.5,4.1
28-02-2024,19:13,CNR8463863703,Success,CUST96902,Prime Plus,Location 7,Location 15,7.1,13.7,NAN,NAN,NAN,NAN,353.88,Cash,24.6,4.3,4
26-02-2024,13:16,CNR2721814246,Cancelled by Driver,CUST78121,Bike,Location 41,Location 12,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
14-02-2024,12:49,CNR2519869313,Success,CUST40738,Prime Sedan,Location 41,Location 26,9.1,6.1,NAN,NAN,NAN,NAN,484.92,UPI,16.5,4,4.1
14-02-2024,23:22,CNR9367202407,Success,CUST34423,Prime SUV,Location 44,Location 20,4.3,9.4,NAN,NAN,NAN,NAN,2313.27,UPI,22.6,3.8,4.6
10-02-2024,11:52,CNR7448364979,Cancelled by Customer,CUST30476,Prime Plus,Location 30,Location 16,NAN,NAN,AC is not working,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
18-02-2024,00:23,CNR7277497238,Success,CUST53063,Auto,Location 23,Location 4,4.6,12.9,NAN,NAN,NAN,NAN,1189.31,Cash,6.8,4.1,3.4
17-02-2024,22:21,CNR3725548669,Success,CUST77182,eBike,Location 18,Location 23,8.4,14.5,NAN,NAN,NAN,NAN,92.43,Cash,20.3,4.9,3.4
03-02-2024,02:22,CNR7151263939,Success,CUST48182,Prime Sedan,Location 14,Location 6,1.5,13.6,NAN,NAN,NAN,NAN,320.58,UPI,5.2,3.2,4.2
01-02-2024,14:50,CNR8299286922,Success,CUST75716,Prime Sedan,Location 36,Location 41,3.2,13.6,NAN,NAN,NAN,NAN,2501.39,Wallet,10.8,3.6,3.5
17-02-2024,08:53,CNR6473816429,Success,CUST67342,Mini,Location 31,Location 15,1.7,8.2,NAN,NAN,NAN,NAN,96.91,Card,5.9,5,4.5
15-02-2024,07:08,CNR5623184797,Cancelled by Customer,CUST91755,Prime SUV,Location 23,Location 38,NAN,NAN,Driver is not moving towards pickup location,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21-02-2024,09:22,CNR1556122492,Cancelled by Driver,CUST11886,Prime SUV,Location 15,Location 3,NAN,NAN,NAN,The customer was coughing/sick,NAN,NAN,NAN,NAN,NAN,NAN,NAN
20-02-2024,02:17,CNR1822225159,Success,CUST72166,Prime Sedan,Location 41,Location 29,3.3,6.3,NAN,NAN,NAN,NAN,91.33,UPI,4.6,3.1,4
20-02-2024,11:43,CNR6888625493,Success,CUST46264,Auto,Location 24,Location 49,9.4,2.2,NAN,NAN,NAN,NAN,201.99,Cash,4.6,4.2,4.2
02-02-2024,22:15,CNR9759253227,Cancelled by Driver,CUST96396,Prime SUV,Location 30,Location 37,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
20-02-2024,09:49,CNR5960570269,Success,CUST58843,eBike,Location 28,Location 26,5.1,14.2,NAN,NAN,NAN,NAN,403.17,Cash,22.3,4.2,4.3
26-02-2024,08:45,CNR9132650691,Success,CUST73773,eBike,Location 30,Location 31,2,3.2,NAN,NAN,NAN,NAN,422.24,Wallet,5.3,4.8,3.3
10-02-2024,03:52,CNR5020014938,Success,CUST70970,Prime SUV,Location 46,Location 26,8.4,14.9,NAN,NAN,NAN,NAN,2420.08,Cash,17.7,4.6,4
10-02-2024,11:26,CNR7769953081,Incomplete,CUST13268,Mini,Location 34,Location 11,NAN,NAN,NAN,NAN,Yes,Vehicle Breakdown,NAN,NAN,NAN,NAN,NAN
21-02-2024,00:49,CNR5990840427,Cancelled by Customer,CUST61288,Bike,Location 37,Location 11,NAN,NAN,Driver is not moving towards pickup location,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
08-02-2024,05:41,CNR4117525007,Success,CUST48443,Prime Sedan,Location 10,Location 45,3.3,4.1,NAN,NAN,NAN,NAN,1805.19,Wallet,3.5,4.7,3.5
15-02-2024,06:04,CNR2498716217,Success,CUST11001,Auto,Location 33,Location 45,9.9,10.8,NAN,NAN,NAN,NAN,298.37,Card,16,4.5,4.4
15-02-2024,02:17,CNR3676512876,Success,CUST67297,Mini,Location 29,Location 32,6.6,11.9,NAN,NAN,NAN,NAN,216.83,Wallet,15.5,4.3,3.8
07-02-2024,13:33,CNR8607994578,Success,CUST13088,Prime SUV,Location 25,Location 30,9.7,3.5,NAN,NAN,NAN,NAN,280.62,Wallet,18.8,4.1,4.1
16-02-2024,06:15,CNR3068991535,Success,CUST32150,Auto,Location 12,Location 24,6.6,14.7,NAN,NAN,NAN,NAN,675.64,Cash,23.3,4.5,4.6
22-02-2024,23:04,CNR7684006301,Cancelled by Driver,CUST99829,Mini,Location 40,Location 47,NAN,NAN,NAN,Personal & Car related issues,NAN,NAN,NAN,NAN,NAN,NAN,NAN
25-02-2024,22:31,CNR7288985977,Success,CUST10878,Prime Plus,Location 12,Location 34,9.1,3.2,NAN,NAN,NAN,NAN,745.13,Wallet,23.8,5,3.7
19-02-2024,00:59,CNR8230277904,Success,CUST83903,Auto,Location 26,Location 43,5.7,5.7,NAN,NAN,NAN,NAN,488.21,Cash,2.5,4,4.6
08-02-2024,00:11,CNR3704100144,Cancelled by Driver,CUST22312,Mini,Location 40,Location 48,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
04-02-2024,13:53,CNR6049884457,Success,CUST46542,Mini,Location 38,Location 37,1.9,9.7,NAN,NAN,NAN,NAN,485.32,Wallet,14,4.6,4.5
24-02-2024,01:10,CNR9924638974,Success,CUST55164,Prime Plus,Location 41,Location 32,9.7,6.2,NAN,NAN,NAN,NAN,2414.38,UPI,16.1,4.4,4
23-02-2024,00:42,CNR5889326515,Cancelled by Driver,CUST84467,Auto,Location 14,Location 32,NAN,NAN,NAN,Customer related issue,NAN,NAN,NAN,NAN,NAN,NAN,NAN
14-02-2024,23:39,CNR6800711300,Cancelled by Driver,CUST72189,Auto,Location 42,Location 9,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
21-02-2024,13:48,CNR9684939488,Success,CUST67316,Prime Plus,Location 48,Location 14,9,11.8,NAN,NAN,NAN,NAN,57.23,UPI,14,4.6,3.4
05-02-2024,23:08,CNR8082842228,Success,CUST36978,Prime SUV,Location 26,Location 28,7.4,9.4,NAN,NAN,NAN,NAN,370.2,UPI,9.7,4.1,3.1
06-02-2024,19:39,CNR9104184278,Cancelled by Driver,CUST75389,eBike,Location 32,Location 25,NAN,NAN,NAN,More than permitted people in there,NAN,NAN,NAN,NAN,NAN,NAN,NAN
05-02-2024,06:17,CNR4053712691,Success,CUST24181,eBike,Location 16,Location 3,1.6,5,NAN,NAN,NAN,NAN,182.34,UPI,11,4.5,3.8
28-02-2024,17:35,CNR2173050366,Success,CUST55922,Prime Sedan,Location 36,Location 22,1.5,4.1,NAN,NAN,NAN,NAN,153.46,UPI,16.5,4.9,3.2
03-02-2024,10:42,CNR6381450751,Success,CUST52027,Mini,Location 28,Location 19,9.9,12.8,NAN,NAN,NAN,NAN,1244.17,Wallet,15.2,3.1,4.5
27-02-2024,18:12,CNR6867016420,Success,CUST38548,Bike,Location 3,Location 4,3.9,11.9,NAN,NAN,NAN,NAN,92.57,Card,7.4,3.2,4.9
16-02-2024,16:45,CNR5444102313,Success,CUST44371,Prime Plus,Location 30,Location 27,7.4,7.3,NAN,NAN,NAN,NAN,273.19,Wallet,10,3.2,4.7
07-02-2024,12:57,CNR1375301867,Success,CUST13824,Auto,Location 42,Location 50,3,8.1,NAN,NAN,NAN,NAN,457.58,Card,15.7,3.1,3.9
